Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
37,No,Travel_Rarely,627,Sales,-6,4,Life Sciences,1,1463,3,Female,49,1,5,Research Scientist,4,Divorced,731,1656,3,Y,Yes,15,3,3,80,0,12,1,3,0,2,0,2
55,Yes,Travel_Frequently,1075,Research & Development,12,1,Marketing,1,1523,2,Male,81,2,3,Laboratory Technician,1,Married,6574,12627,7,Y,No,14,4,2,80,3,9,5,4,0,5,0,2
52,Yes,Non-Travel,747,Human Resources,6,5,Medical,1,1608,2,Female,89,4,4,Manager,4,Married,8086,13357,1,Y,Yes,13,4,1,80,1,11,4,1,5,6,7,6
34,No,Travel_Frequently,1209,Research & Development,8,5,Life Sciences,1,856,2,Male,75,1,1,Human Resources,4,Married,4739,7762,6,Y,No,15,4,1,80,2,7,3,3,4,1,6,0
45,No,Non-Travel,727,Research & Development,2,1,Technical Degree,1,2260,1,Female,36,2,2,Research Director,1,Divorced,4242,21837,3,Y,No,18,4,2,80,1,3,3,4,2,0,0,4
42,Yes,Non-Travel,224,Research & Development,0,5,Other,1,811,4,Male,53,2,2,Human Resources,2,Married,3712,6752,1,Y,No,18,3,3,80,1,14,4,1,2,7,-1,2
49,Yes,Travel_Rarely,1043,Sales,16,3,Life Sciences,1,1090,1,Male,121,2,5,Manufacturing Director,1,Single,6392,13345,4,Y,Yes,16,4,3,80,2,6,2,1,3,6,1,2
28,No,Non-Travel,530,Research & Development,18,5,Other,1,1804,2,Female,55,2,4,Manufacturing Director,2,Married,-4715,16399,4,Y,No,17,3,1,80,0,12,1,1,2,5,-2,1
43,Yes,Travel_Frequently,708,Research & Development,12,5,Technical Degree,1,1365,4,Female,126,4,2,Human Resources,1,Single,1317,23946,2,Y,No,19,4,4,80,3,14,2,2,3,5,0,5
46,No,Non-Travel,1301,Sales,-5,5,Life Sciences,1,-324,4,Female,100,1,5,Research Director,4,Married,3550,14237,3,Y,Yes,14,4,4,80,0,6,2,1,5,2,0,3
20,No,Non-Travel,334,Human Resources,13,3,Marketing,1,1028,3,Male,76,1,1,Research Scientist,3,Single,12187,20976,1,Y,Yes,11,4,1,80,2,1,3,4,9,3,5,0
26,No,Travel_Rarely,868,Human Resources,-5,5,Medical,1,1543,1,Female,71,3,5,Research Director,3,Single,2671,19299,0,Y,Yes,19,3,1,80,3,30,2,3,8,4,6,4
18,No,Non-Travel,786,Research & Development,3,3,Life Sciences,1,216,1,Male,56,1,4,Sales Executive,2,Single,7352,15191,4,Y,No,13,3,2,80,2,7,0,3,3,1,5,5
34,Yes,Non-Travel,1085,Sales,16,1,Technical Degree,1,1476,3,Female,64,3,5,Human Resources,2,Single,7569,6558,2,Y,No,12,4,2,80,0,16,4,4,5,5,0,9
43,Yes,Travel_Frequently,1147,Human Resources,14,2,Life Sciences,1,1259,1,Female,51,2,2,Human Resources,2,Single,12613,4102,2,Y,No,8,3,2,80,1,26,6,2,15,4,1,2
50,Yes,Travel_Rarely,908,Research & Development,12,1,Other,1,1737,2,Male,64,4,2,Research Director,3,Married,12447,15071,3,Y,Yes,17,3,2,80,3,17,4,2,13,3,0,2
37,Yes,Travel_Rarely,657,Research & Development,19,2,Human Resources,1,608,2,Male,38,4,3,Healthcare Representative,2,Divorced,6232,10450,3,Y,Yes,9,4,2,80,2,8,1,1,10,7,2,0
51,Yes,Travel_Rarely,993,Sales,13,1,Life Sciences,1,1624,1,Female,37,2,5,Healthcare Representative,1,Divorced,4264,20856,0,Y,No,12,4,2,80,3,10,4,4,-3,3,4,2
24,Yes,Non-Travel,1341,Research & Development,-7,2,Marketing,1,1120,3,Male,92,3,1,Laboratory Technician,1,Divorced,3377,19621,5,Y,Yes,17,3,4,80,3,4,2,1,7,6,0,0
21,Yes,Travel_Rarely,791,Human Resources,6,2,Life Sciences,1,2088,4,Male,33,2,4,Healthcare Representative,3,Divorced,5368,12999,2,Y,Yes,17,4,1,80,0,18,2,1,2,0,-1,8
36,No,Non-Travel,694,Sales,8,4,Medical,1,2702,1,Female,83,4,3,Manufacturing Director,1,Divorced,4459,6072,2,Y,No,12,3,3,80,1,15,5,4,1,7,7,5
40,Yes,Non-Travel,959,Human Resources,7,2,Life Sciences,1,1950,4,Male,27,4,5,Sales Executive,2,Single,9109,17948,3,Y,No,14,3,2,80,3,7,1,2,4,6,5,0
36,Yes,Travel_Frequently,818,Human Resources,4,2,Human Resources,1,1314,3,Female,78,1,1,Human Resources,3,Married,8481,7067,3,Y,Yes,12,4,4,80,0,3,1,2,13,12,3,0
18,No,Travel_Frequently,262,Human Resources,0,4,Other,1,2422,4,Female,61,3,3,Manufacturing Director,2,Single,9289,8914,4,Y,No,13,3,1,80,3,0,4,3,12,10,-1,2
36,Yes,Travel_Frequently,899,Research & Development,28,5,Life Sciences,1,1388,3,Male,92,1,2,Laboratory Technician,1,Married,12431,7341,4,Y,Yes,16,4,1,80,1,18,2,4,3,7,4,8
25,Yes,Travel_Frequently,259,Research & Development,6,5,Marketing,1,478,3,Female,59,4,4,Manager,2,Married,15273,13327,4,Y,Yes,13,3,1,80,3,12,0,1,7,2,1,1
43,No,Travel_Frequently,953,Human Resources,28,4,Technical Degree,1,1001,2,Male,25,4,5,Sales Executive,3,Married,7089,22642,6,Y,No,14,3,2,80,1,12,5,4,4,1,-4,3
40,Yes,Non-Travel,480,Human Resources,0,3,Life Sciences,1,1483,2,Female,62,1,1,Healthcare Representative,2,Married,11679,14277,4,Y,No,9,3,2,80,0,4,0,1,5,1,0,9
28,Yes,Non-Travel,817,Sales,14,2,Life Sciences,1,1522,3,Male,69,1,2,Sales Representative,1,Divorced,4847,11158,2,Y,Yes,19,3,3,80,0,0,2,3,13,6,3,5
32,Yes,Travel_Rarely,960,Sales,11,2,Medical,1,347,1,Male,63,4,3,Research Scientist,4,Married,12081,3454,0,Y,Yes,17,3,2,80,1,18,1,3,6,8,1,-1
27,No,Non-Travel,1792,Research & Development,1,4,Marketing,1,366,2,Male,77,1,4,Human Resources,3,Married,11500,18243,6,Y,No,18,3,1,80,1,11,1,3,-3,0,3,-2
36,Yes,Non-Travel,1102,Research & Development,5,4,Human Resources,1,819,3,Male,54,1,3,Manager,2,Divorced,11250,8758,2,Y,Yes,19,4,1,80,0,18,6,3,7,1,3,4
45,Yes,Travel_Frequently,1353,Sales,9,3,Technical Degree,1,1346,4,Male,40,3,3,Research Scientist,3,Single,6945,15149,1,Y,Yes,12,3,4,80,1,8,0,1,18,4,-1,12
27,No,Non-Travel,1557,Human Resources,2,5,Other,1,1423,4,Female,45,4,1,Research Director,2,Single,3356,11791,-1,Y,Yes,13,3,4,80,1,9,6,2,2,0,4,8
41,Yes,Travel_Frequently,999,Research & Development,7,1,Life Sciences,1,1109,1,Female,55,2,2,Research Director,4,Single,-62,20279,3,Y,Yes,8,3,3,80,2,16,6,1,16,2,4,5
32,No,Travel_Rarely,917,Human Resources,-9,5,Human Resources,1,522,4,Male,55,3,5,Sales Executive,1,Single,6314,13193,3,Y,Yes,26,4,4,80,3,16,3,3,10,8,2,6
29,No,Travel_Rarely,372,Sales,14,2,Technical Degree,1,2070,4,Female,114,2,1,Sales Executive,2,Married,13720,13893,-1,Y,No,14,3,3,80,0,17,2,2,14,6,2,7
35,Yes,Non-Travel,755,Research & Development,19,4,Other,1,379,3,Male,91,1,4,Sales Executive,2,Divorced,5044,17770,3,Y,Yes,19,3,4,80,0,8,1,4,12,7,2,-1
27,No,Travel_Rarely,510,Research & Development,12,3,Human Resources,1,1808,4,Male,79,1,3,Manufacturing Director,4,Divorced,10199,29309,1,Y,Yes,10,3,1,80,2,16,4,1,8,0,7,4
31,No,Non-Travel,640,Sales,27,5,Marketing,1,1469,4,Female,74,2,4,Manufacturing Director,3,Single,10476,20636,9,Y,No,18,4,2,80,1,19,3,4,3,-2,3,8
25,Yes,Travel_Rarely,1557,Research & Development,14,3,Marketing,1,1795,4,Female,71,1,1,Research Director,1,Divorced,5167,13682,1,Y,No,22,4,2,80,1,10,1,3,8,2,2,11
54,No,Travel_Frequently,848,Sales,18,5,Technical Degree,1,757,4,Male,72,1,1,Sales Executive,2,Married,12700,14335,1,Y,No,14,4,3,80,1,7,4,4,8,-4,3,5
37,No,Travel_Frequently,449,Research & Development,19,2,Other,1,938,3,Male,69,3,5,Laboratory Technician,2,Single,-7190,10577,0,Y,Yes,11,3,2,80,0,21,1,2,12,5,3,0
30,Yes,Travel_Frequently,1357,Sales,-13,1,Marketing,1,1058,4,Male,66,2,3,Sales Executive,1,Married,746,7551,5,Y,Yes,14,3,2,80,2,6,3,2,-6,6,1,6
38,Yes,Travel_Frequently,1187,Research & Development,12,3,Technical Degree,1,738,1,Male,23,3,1,Human Resources,4,Married,2192,10378,1,Y,No,7,3,4,80,3,16,0,2,-1,1,-2,6
35,Yes,Non-Travel,1209,Human Resources,-2,3,Marketing,1,1160,2,Male,58,2,4,Human Resources,3,Married,2643,8817,0,Y,No,15,4,1,80,2,10,2,1,8,6,2,7
34,No,Travel_Rarely,-7,Human Resources,0,1,Marketing,1,1975,1,Male,61,3,5,Sales Representative,1,Married,8086,18963,4,Y,No,18,3,2,80,0,-3,6,4,9,6,4,5
42,Yes,Non-Travel,1588,Human Resources,1,3,Human Resources,1,244,2,Female,50,4,4,Research Director,3,Married,7868,6688,0,Y,No,15,4,1,80,3,20,3,4,1,0,3,10
43,No,Travel_Frequently,577,Research & Development,6,3,Human Resources,1,629,1,Male,54,4,3,Sales Executive,4,Single,8357,23802,4,Y,No,14,4,4,80,1,-10,3,4,9,2,0,4
32,No,Non-Travel,1116,Research & Development,14,5,Marketing,1,563,2,Male,72,2,5,Healthcare Representative,4,Married,9309,19666,7,Y,Yes,17,3,4,80,2,-4,6,3,11,2,1,4
31,No,Travel_Rarely,1820,Human Resources,12,5,Medical,1,968,2,Female,81,4,5,Research Scientist,1,Single,2029,14459,4,Y,No,17,3,2,80,2,15,1,1,5,7,5,3
34,No,Non-Travel,1672,Human Resources,9,1,Human Resources,1,943,2,Male,71,3,5,Sales Executive,2,Divorced,767,14315,4,Y,Yes,9,4,2,80,0,15,4,1,15,6,-3,4
15,No,Travel_Rarely,408,Sales,15,2,Other,1,1489,2,Male,80,2,2,Laboratory Technician,4,Married,8368,10346,4,Y,Yes,15,3,4,80,2,6,6,4,16,6,0,5
23,No,Non-Travel,219,Sales,15,3,Technical Degree,1,1045,3,Female,81,4,5,Sales Representative,4,Married,3535,16235,6,Y,No,24,4,4,80,3,12,3,1,7,2,2,4
49,No,Travel_Rarely,1379,Sales,12,2,Technical Degree,1,1207,1,Male,59,4,4,Sales Executive,1,Divorced,-890,22057,5,Y,No,10,4,3,80,2,-8,2,4,12,9,5,6
51,Yes,Travel_Rarely,859,Human Resources,-4,1,Other,1,1264,2,Female,76,2,4,Research Scientist,1,Single,11075,9308,3,Y,No,14,3,3,80,0,16,6,4,-3,4,8,-3
34,Yes,Travel_Frequently,600,Human Resources,3,1,Other,1,1172,1,Male,30,4,3,Research Scientist,1,Married,13071,3398,4,Y,No,22,3,1,80,2,13,6,4,13,6,5,3
42,No,Travel_Rarely,1053,Human Resources,9,5,Other,1,1448,4,Female,58,4,1,Manufacturing Director,4,Divorced,13833,19318,0,Y,No,19,3,4,80,3,10,0,2,15,10,0,5
39,No,Travel_Frequently,736,Sales,15,3,Other,1,951,2,Female,55,2,1,Laboratory Technician,3,Divorced,7383,16621,4,Y,Yes,13,3,1,80,3,11,4,3,0,6,-3,5
65,Yes,Travel_Frequently,1085,Research & Development,-1,4,Life Sciences,1,2016,1,Female,97,4,2,Laboratory Technician,4,Married,9449,6339,0,Y,No,15,3,4,80,0,15,0,1,10,3,8,0
47,No,Travel_Frequently,829,Human Resources,9,1,Technical Degree,1,2554,3,Male,72,4,5,Healthcare Representative,1,Single,12952,9092,1,Y,No,15,3,1,80,1,11,0,3,-4,2,0,6
35,Yes,Non-Travel,1093,Research & Development,-3,3,Life Sciences,1,1450,1,Male,38,4,2,Laboratory Technician,2,Single,3483,8198,-5,Y,Yes,12,3,3,80,0,-3,2,2,2,-2,2,4
28,Yes,Non-Travel,441,Research & Development,17,2,Marketing,1,1162,2,Female,77,4,3,Sales Representative,2,Married,11731,9156,3,Y,No,14,4,4,80,1,28,1,1,3,-1,1,6
22,Yes,Non-Travel,1377,Research & Development,11,5,Marketing,1,1400,4,Female,84,1,3,Healthcare Representative,1,Divorced,7799,12009,1,Y,No,14,3,4,80,3,20,4,4,-2,7,1,6
38,No,Non-Travel,1083,Sales,-1,2,Technical Degree,1,362,1,Male,64,2,1,Manufacturing Director,2,Married,10804,12415,5,Y,No,15,3,1,80,2,1,4,3,5,-2,-1,5
30,No,Travel_Rarely,1063,Research & Development,-1,1,Marketing,1,1133,4,Male,79,1,3,Laboratory Technician,4,Single,7379,9680,3,Y,Yes,12,3,1,80,2,8,6,2,5,7,7,4
23,Yes,Travel_Rarely,351,Human Resources,12,1,Other,1,584,3,Male,15,1,5,Manufacturing Director,3,Divorced,12605,8916,5,Y,No,10,3,2,80,3,9,2,1,10,7,0,5
31,Yes,Non-Travel,1488,Sales,20,2,Life Sciences,1,1331,1,Male,11,3,4,Research Scientist,4,Married,7555,12684,0,Y,No,15,4,2,80,0,19,4,1,-2,1,2,5
27,Yes,Travel_Rarely,796,Human Resources,0,1,Other,1,587,1,Male,41,1,3,Sales Executive,1,Divorced,-483,15506,5,Y,No,21,3,3,80,2,-5,3,3,10,4,0,8
52,Yes,Travel_Rarely,1096,Human Resources,15,3,Marketing,1,817,3,Female,68,1,2,Laboratory Technician,4,Single,13338,12061,7,Y,No,15,4,4,80,0,7,5,3,2,6,4,14
44,Yes,Travel_Frequently,672,Sales,4,1,Human Resources,1,-102,3,Male,97,3,5,Research Scientist,2,Single,2041,22560,4,Y,Yes,13,4,4,80,2,-2,6,1,0,4,1,0
36,No,Travel_Frequently,907,Human Resources,15,5,Life Sciences,1,318,3,Female,42,4,3,Sales Executive,4,Single,12402,17929,4,Y,No,17,4,1,80,1,9,5,1,5,8,1,-5
50,Yes,Travel_Frequently,922,Human Resources,14,3,Other,1,1238,2,Male,48,4,3,Sales Executive,3,Married,6078,2989,3,Y,Yes,14,4,3,80,2,7,5,2,11,0,5,2
37,No,Travel_Frequently,-335,Sales,10,4,Technical Degree,1,501,2,Female,67,1,5,Research Scientist,2,Divorced,12039,18040,1,Y,No,22,4,4,80,1,11,0,4,4,6,1,0
29,Yes,Travel_Rarely,1037,Human Resources,-5,1,Other,1,1665,1,Female,55,3,3,Human Resources,3,Married,11845,18623,4,Y,No,15,3,3,80,2,6,4,4,10,2,6,7
50,No,Non-Travel,1595,Research & Development,14,1,Human Resources,1,450,1,Male,54,4,4,Healthcare Representative,3,Married,8528,11218,-1,Y,No,17,4,2,80,2,5,6,2,8,-2,-1,9
41,No,Travel_Rarely,1020,Human Resources,13,5,Marketing,1,1297,1,Female,57,3,1,Human Resources,3,Married,8897,3670,1,Y,Yes,12,4,1,80,2,16,2,1,26,0,1,7
27,No,Travel_Rarely,416,Research & Development,12,5,Life Sciences,1,566,4,Female,92,2,5,Research Director,4,Married,8492,14370,-1,Y,No,17,3,4,80,2,14,4,3,5,2,0,3
35,No,Travel_Rarely,1064,Human Resources,10,2,Technical Degree,1,1256,3,Female,88,2,2,Manager,4,Divorced,-2978,14258,0,Y,No,16,4,1,80,2,15,2,3,5,4,2,6
28,No,Travel_Frequently,1229,Sales,2,2,Life Sciences,1,100,1,Female,66,2,3,Sales Executive,4,Divorced,7060,6329,4,Y,Yes,15,3,2,80,0,9,4,1,13,0,-2,8
24,No,Travel_Frequently,1009,Sales,17,2,Technical Degree,1,752,3,Male,99,2,1,Healthcare Representative,4,Married,1248,3983,3,Y,No,13,3,3,80,1,6,6,2,6,2,4,6
45,Yes,Travel_Frequently,772,Human Resources,16,5,Life Sciences,1,515,2,Female,76,1,2,Sales Executive,2,Married,7308,13689,2,Y,No,12,3,3,80,1,10,6,1,8,2,4,6
54,No,Non-Travel,704,Sales,0,2,Marketing,1,1556,3,Male,89,2,2,Sales Representative,4,Single,1122,12654,3,Y,No,16,3,2,80,2,15,0,3,-3,1,7,3
24,Yes,Travel_Rarely,703,Human Resources,19,2,Technical Degree,1,1303,4,Female,48,2,4,Research Director,2,Single,924,11343,-2,Y,No,17,4,2,80,0,-5,6,1,6,2,4,0
42,No,Non-Travel,1084,Sales,10,4,Medical,1,282,4,Male,52,3,1,Research Director,3,Divorced,14058,13719,1,Y,Yes,14,4,4,80,0,14,3,1,2,6,4,8
30,No,Travel_Frequently,234,Research & Development,10,2,Life Sciences,1,902,3,Male,52,4,5,Sales Representative,2,Single,11537,6463,0,Y,Yes,16,4,4,80,3,13,5,2,4,10,4,10
32,Yes,Non-Travel,652,Human Resources,7,1,Life Sciences,1,559,4,Male,64,3,1,Research Scientist,1,Divorced,6483,11218,1,Y,Yes,15,3,4,80,3,11,5,4,8,4,1,0
31,No,Travel_Rarely,1446,Research & Development,8,5,Other,1,1596,4,Female,67,1,1,Healthcare Representative,4,Divorced,7372,18109,4,Y,No,15,3,4,80,0,10,4,3,6,4,7,6
29,Yes,Travel_Rarely,1461,Research & Development,20,3,Technical Degree,1,1790,2,Male,72,2,2,Manufacturing Director,1,Divorced,5335,11822,0,Y,No,14,3,4,80,3,-8,0,3,11,3,3,1
37,Yes,Travel_Frequently,206,Human Resources,17,4,Human Resources,1,156,1,Male,106,4,4,Healthcare Representative,2,Single,9185,2412,1,Y,No,15,4,3,80,1,7,5,1,12,2,10,5
29,Yes,Travel_Frequently,345,Research & Development,17,5,Medical,1,1522,4,Female,80,4,4,Human Resources,4,Single,3320,10948,-2,Y,No,25,3,4,80,0,25,4,3,5,6,7,0
39,Yes,Non-Travel,693,Human Resources,10,5,Marketing,1,529,1,Male,55,2,1,Manufacturing Director,1,Divorced,11181,6695,1,Y,Yes,16,4,2,80,3,11,6,3,8,7,3,6
36,No,Travel_Frequently,1162,Research & Development,16,1,Other,1,872,3,Female,65,2,1,Research Director,4,Divorced,5311,16214,0,Y,No,17,4,2,80,0,8,1,4,-5,0,3,5
34,No,Travel_Frequently,65,Human Resources,2,2,Medical,1,1044,3,Female,96,1,3,Research Director,2,Married,4526,16582,2,Y,Yes,16,3,4,80,3,11,4,3,8,7,4,7
28,Yes,Travel_Rarely,780,Human Resources,13,1,Technical Degree,1,2118,4,Male,81,1,2,Research Scientist,1,Divorced,6605,2506,0,Y,No,14,3,2,80,0,14,2,3,13,10,7,6
31,No,Travel_Frequently,611,Sales,7,2,Medical,1,420,3,Female,96,2,5,Manager,2,Divorced,3719,19715,2,Y,No,19,3,1,80,2,16,5,2,1,0,-2,4
43,No,Travel_Frequently,1337,Human Resources,-7,2,Life Sciences,1,1527,2,Female,56,2,5,Healthcare Representative,1,Married,8050,6396,2,Y,Yes,14,3,3,80,1,9,5,2,11,7,6,6
41,Yes,Travel_Rarely,125,Human Resources,-3,5,Life Sciences,1,319,4,Female,51,2,4,Research Scientist,3,Divorced,3973,25411,6,Y,No,19,3,3,80,3,14,1,2,4,10,3,2
27,No,Travel_Rarely,839,Research & Development,3,2,Other,1,277,4,Male,51,2,2,Manufacturing Director,3,Divorced,8708,13965,3,Y,Yes,13,4,4,80,2,24,6,2,3,6,5,6
37,Yes,Non-Travel,643,Human Resources,12,4,Technical Degree,1,1042,4,Female,57,4,4,Sales Representative,3,Divorced,12227,5441,-1,Y,Yes,11,4,1,80,0,19,3,2,15,3,0,2
43,Yes,Travel_Frequently,1395,Sales,3,4,Technical Degree,1,1037,3,Female,44,1,5,Sales Executive,3,Married,3116,6184,0,Y,No,16,3,4,80,2,29,4,4,6,7,0,6
21,No,Travel_Rarely,1043,Research & Development,4,4,Medical,1,-680,3,Female,71,2,1,Human Resources,3,Single,5888,16790,2,Y,Yes,11,3,4,80,1,6,3,3,12,1,3,3
41,No,Non-Travel,566,Research & Development,15,5,Other,1,1722,4,Male,72,2,2,Sales Executive,2,Divorced,8674,11527,0,Y,Yes,17,3,2,80,3,24,4,1,-4,3,5,5
30,No,Non-Travel,1146,Sales,4,1,Technical Degree,1,-262,1,Female,93,4,2,Healthcare Representative,3,Married,4450,13625,-4,Y,No,10,4,3,80,3,5,1,4,3,1,-1,3
42,Yes,Travel_Frequently,645,Research & Development,19,3,Human Resources,1,937,3,Male,30,3,3,Sales Representative,2,Divorced,8688,25792,6,Y,Yes,14,4,1,80,0,14,3,1,11,0,0,3
29,Yes,Travel_Frequently,1205,Research & Development,18,2,Human Resources,1,1824,3,Female,46,2,1,Research Director,3,Married,9117,9336,4,Y,Yes,9,4,2,80,1,16,0,2,7,4,-1,3
20,No,Non-Travel,706,Research & Development,9,3,Life Sciences,1,2354,4,Male,82,4,1,Research Scientist,4,Divorced,11602,14739,3,Y,No,25,4,3,80,2,7,1,3,5,5,3,0
22,No,Travel_Rarely,1228,Research & Development,15,1,Medical,1,806,1,Male,69,4,4,Manufacturing Director,3,Married,3649,24419,1,Y,Yes,9,3,3,80,0,11,6,2,10,6,8,7
37,No,Non-Travel,978,Sales,14,1,Marketing,1,162,4,Male,66,3,2,Research Scientist,4,Single,2064,16238,3,Y,No,15,4,4,80,3,18,4,4,1,-11,1,4
39,No,Travel_Frequently,2118,Sales,7,5,Life Sciences,1,1801,3,Female,91,1,4,Manufacturing Director,2,Single,5054,2877,0,Y,Yes,19,4,1,80,2,5,2,1,14,4,4,0
28,Yes,Travel_Rarely,781,Research & Development,16,4,Other,1,1545,4,Female,45,1,1,Manager,3,Single,1946,17910,3,Y,No,19,3,4,80,0,24,6,3,5,4,2,2
42,No,Travel_Rarely,956,Research & Development,17,4,Technical Degree,1,730,4,Female,51,1,3,Manager,1,Divorced,9160,6035,0,Y,No,18,3,2,80,2,0,6,4,2,0,3,1
21,Yes,Non-Travel,609,Sales,1,1,Life Sciences,1,654,4,Male,48,2,2,Research Scientist,2,Married,1033,24326,6,Y,No,14,4,4,80,2,26,2,4,2,2,0,5
36,Yes,Travel_Frequently,803,Sales,10,5,Marketing,1,592,1,Female,24,1,1,Manufacturing Director,3,Divorced,17486,8456,-1,Y,No,20,3,4,80,0,19,2,3,6,6,4,3
25,No,Non-Travel,-287,Sales,10,5,Marketing,1,817,4,Female,68,2,3,Manufacturing Director,2,Divorced,12604,35449,5,Y,No,18,3,3,80,2,10,4,3,4,4,1,7
30,No,Non-Travel,990,Research & Development,16,2,Human Resources,1,1215,3,Male,55,2,5,Sales Executive,1,Married,6562,24757,2,Y,Yes,15,3,3,80,2,8,6,4,10,4,7,0
37,No,Non-Travel,1344,Research & Development,5,4,Other,1,684,4,Female,50,4,1,Research Scientist,3,Divorced,10586,8642,1,Y,No,16,4,2,80,1,7,5,1,6,7,0,5
29,Yes,Travel_Rarely,962,Human Resources,4,1,Life Sciences,1,760,1,Female,47,1,5,Laboratory Technician,1,Married,-1203,14455,3,Y,No,14,4,3,80,1,10,1,1,4,12,5,5
33,No,Travel_Rarely,272,Sales,10,3,Medical,1,1410,2,Male,65,1,4,Healthcare Representative,3,Married,18382,19677,4,Y,Yes,11,3,3,80,3,10,1,4,9,3,8,2
46,No,Travel_Frequently,478,Research & Development,18,4,Life Sciences,1,132,1,Male,49,1,5,Research Director,4,Single,3724,19891,6,Y,No,19,3,3,80,1,21,3,4,3,5,6,5
31,Yes,Travel_Frequently,-178,Sales,0,2,Human Resources,1,798,4,Female,70,2,1,Manager,2,Single,5935,17461,3,Y,Yes,20,4,4,80,0,26,1,2,10,0,0,3
44,No,Non-Travel,1197,Research & Development,0,5,Marketing,1,15,2,Male,75,2,5,Laboratory Technician,1,Single,-2234,23225,0,Y,Yes,11,4,1,80,2,12,6,2,9,12,-1,8
26,Yes,Non-Travel,396,Sales,4,1,Other,1,1090,4,Female,59,1,2,Manager,2,Married,8792,13437,2,Y,No,14,3,2,80,3,4,1,1,8,2,3,4
41,No,Non-Travel,790,Research & Development,6,4,Other,1,-142,1,Female,58,2,1,Sales Representative,1,Single,1294,11702,7,Y,Yes,14,3,4,80,1,7,6,2,4,-2,2,8
50,Yes,Travel_Frequently,740,Human Resources,-5,3,Medical,1,1560,2,Female,69,2,3,Manager,2,Married,6981,11844,6,Y,Yes,15,4,2,80,2,9,3,1,3,6,3,7
14,No,Travel_Rarely,1402,Human Resources,21,2,Other,1,233,2,Female,65,3,5,Manager,2,Divorced,3940,20422,4,Y,Yes,15,3,4,80,0,3,1,3,11,-1,6,0
29,No,Travel_Rarely,836,Sales,8,2,Human Resources,1,-42,4,Female,92,3,2,Sales Executive,2,Single,1428,16912,4,Y,No,18,4,2,80,2,2,1,2,10,8,2,3
42,Yes,Non-Travel,1128,Research & Development,6,4,Human Resources,1,805,4,Male,72,1,4,Laboratory Technician,4,Married,2716,16386,4,Y,Yes,12,3,3,80,0,27,0,1,0,6,0,7
35,Yes,Non-Travel,1022,Research & Development,22,3,Human Resources,1,2054,1,Male,88,1,4,Sales Representative,3,Married,7565,19973,5,Y,No,12,4,2,80,2,13,4,1,4,0,2,4
40,No,Non-Travel,1351,Sales,15,2,Other,1,1453,4,Female,78,3,5,Manufacturing Director,4,Married,469,-285,1,Y,No,19,3,1,80,3,4,3,4,15,6,7,4
31,Yes,Non-Travel,705,Research & Development,4,1,Other,1,-132,2,Male,39,2,4,Manufacturing Director,2,Married,2977,16520,0,Y,Yes,13,4,2,80,3,17,0,1,13,3,2,4
37,Yes,Travel_Frequently,1556,Sales,10,2,Human Resources,1,216,3,Male,54,2,3,Sales Representative,1,Single,9625,15868,2,Y,No,10,3,1,80,1,2,5,2,0,5,9,6
35,Yes,Travel_Rarely,1,Research & Development,8,3,Other,1,786,3,Female,64,4,1,Human Resources,2,Single,18755,26191,0,Y,Yes,13,3,2,80,1,2,3,4,7,0,5,2
47,Yes,Non-Travel,1148,Sales,20,5,Other,1,2372,1,Male,83,1,2,Research Scientist,3,Single,8751,3432,0,Y,Yes,14,3,3,80,2,5,6,4,9,0,4,3
39,No,Travel_Frequently,452,Research & Development,7,5,Marketing,1,459,4,Male,105,1,5,Human Resources,4,Married,2184,25396,0,Y,No,20,3,2,80,2,24,4,2,13,5,0,7
40,No,Non-Travel,603,Sales,-2,4,Life Sciences,1,464,1,Female,56,1,4,Laboratory Technician,3,Divorced,4774,14849,8,Y,No,18,4,4,80,1,9,1,3,7,11,1,4
33,Yes,Non-Travel,1032,Research & Development,-6,3,Technical Degree,1,1944,3,Female,67,4,1,Manager,1,Married,6651,17793,3,Y,No,19,3,3,80,1,-7,6,2,9,1,3,3
32,Yes,Travel_Rarely,1029,Human Resources,21,2,Other,1,1142,3,Female,82,4,3,Manufacturing Director,3,Divorced,4857,26241,3,Y,Yes,18,4,3,80,2,20,1,2,12,1,2,4
32,Yes,Non-Travel,1047,Research & Development,2,2,Technical Degree,1,1658,4,Female,64,2,4,Sales Executive,4,Single,10754,18304,0,Y,Yes,18,4,4,80,2,8,0,4,13,3,6,5
40,Yes,Travel_Rarely,243,Sales,14,5,Technical Degree,1,587,2,Female,99,3,4,Human Resources,1,Married,7526,17162,-1,Y,Yes,12,3,3,80,2,-3,0,2,5,0,2,4
33,No,Travel_Rarely,1387,Human Resources,9,5,Marketing,1,963,4,Female,38,3,2,Manager,3,Married,10777,16037,0,Y,No,14,4,3,80,3,8,5,3,7,6,0,4
