Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
28,Yes,Non-Travel,441,Research & Development,17,2,Marketing,1,1162,2,Female,77,4,3,Sales Representative,2,Married,11731,9156,3,Y,No,14,4,4,80,1,28,1,1,3,0,1,6
22,Yes,Non-Travel,1377,Research & Development,11,5,Marketing,1,1400,4,Female,84,1,3,Healthcare Representative,1,Divorced,7799,12009,1,Y,No,14,3,4,80,3,20,4,4,0,7,1,6
38,No,Non-Travel,1083,Sales,0,2,Technical Degree,1,362,1,Male,64,2,1,Manufacturing Director,2,Married,10804,12415,5,Y,No,15,3,1,80,2,1,4,3,5,0,0,5
30,No,Travel_Rarely,1063,Research & Development,0,1,Marketing,1,1133,4,Male,79,1,3,Laboratory Technician,4,Single,7379,9680,3,Y,Yes,12,3,1,80,2,8,6,2,5,7,7,4
23,Yes,Travel_Rarely,351,Human Resources,12,1,Other,1,584,3,Male,15,1,5,Manufacturing Director,3,Divorced,12605,8916,5,Y,No,10,3,2,80,3,9,2,1,10,7,0,5
31,Yes,Non-Travel,1488,Sales,20,2,Life Sciences,1,1331,1,Male,11,3,4,Research Scientist,4,Married,7555,12684,0,Y,No,15,4,2,80,0,19,4,1,0,1,2,5
27,Yes,Travel_Rarely,796,Human Resources,0,1,Other,1,587,1,Male,41,1,3,Sales Executive,1,Divorced,0,15506,5,Y,No,21,3,3,80,2,0,3,3,10,4,0,8
52,Yes,Travel_Rarely,1096,Human Resources,15,3,Marketing,1,817,3,Female,68,1,2,Laboratory Technician,4,Single,13338,12061,7,Y,No,15,4,4,80,0,7,5,3,2,6,4,14
44,Yes,Travel_Frequently,672,Sales,4,1,Human Resources,1,0,3,Male,97,3,5,Research Scientist,2,Single,2041,22560,4,Y,Yes,13,4,4,80,2,0,6,1,0,4,1,0
36,No,Travel_Frequently,907,Human Resources,15,5,Life Sciences,1,318,3,Female,42,4,3,Sales Executive,4,Single,12402,17929,4,Y,No,17,4,1,80,1,9,5,1,5,8,1,0
50,Yes,Travel_Frequently,922,Human Resources,14,3,Other,1,1238,2,Male,48,4,3,Sales Executive,3,Married,6078,2989,3,Y,Yes,14,4,3,80,2,7,5,2,11,0,5,2
37,No,Travel_Frequently,0,Sales,10,4,Technical Degree,1,501,2,Female,67,1,5,Research Scientist,2,Divorced,12039,18040,1,Y,No,22,4,4,80,1,11,0,4,4,6,1,0
29,Yes,Travel_Rarely,1037,Human Resources,0,1,Other,1,1665,1,Female,55,3,3,Human Resources,3,Married,11845,18623,4,Y,No,15,3,3,80,2,6,4,4,10,2,6,7
50,No,Non-Travel,1595,Research & Development,14,1,Human Resources,1,450,1,Male,54,4,4,Healthcare Representative,3,Married,8528,11218,0,Y,No,17,4,2,80,2,5,6,2,8,0,0,9
41,No,Travel_Rarely,1020,Human Resources,13,5,Marketing,1,1297,1,Female,57,3,1,Human Resources,3,Married,8897,3670,1,Y,Yes,12,4,1,80,2,16,2,1,26,0,1,7
27,No,Travel_Rarely,416,Research & Development,12,5,Life Sciences,1,566,4,Female,92,2,5,Research Director,4,Married,8492,14370,0,Y,No,17,3,4,80,2,14,4,3,5,2,0,3
35,No,Travel_Rarely,1064,Human Resources,10,2,Technical Degree,1,1256,3,Female,88,2,2,Manager,4,Divorced,0,14258,0,Y,No,16,4,1,80,2,15,2,3,5,4,2,6
28,No,Travel_Frequently,1229,Sales,2,2,Life Sciences,1,100,1,Female,66,2,3,Sales Executive,4,Divorced,7060,6329,4,Y,Yes,15,3,2,80,0,9,4,1,13,0,0,8
24,No,Travel_Frequently,1009,Sales,17,2,Technical Degree,1,752,3,Male,99,2,1,Healthcare Representative,4,Married,1248,3983,3,Y,No,13,3,3,80,1,6,6,2,6,2,4,6
45,Yes,Travel_Frequently,772,Human Resources,16,5,Life Sciences,1,515,2,Female,76,1,2,Sales Executive,2,Married,7308,13689,2,Y,No,12,3,3,80,1,10,6,1,8,2,4,6
54,No,Non-Travel,704,Sales,0,2,Marketing,1,1556,3,Male,89,2,2,Sales Representative,4,Single,1122,12654,3,Y,No,16,3,2,80,2,15,0,3,0,1,7,3
24,Yes,Travel_Rarely,703,Human Resources,19,2,Technical Degree,1,1303,4,Female,48,2,4,Research Director,2,Single,924,11343,0,Y,No,17,4,2,80,0,0,6,1,6,2,4,0
42,No,Non-Travel,1084,Sales,10,4,Medical,1,282,4,Male,52,3,1,Research Director,3,Divorced,14058,13719,1,Y,Yes,14,4,4,80,0,14,3,1,2,6,4,8
30,No,Travel_Frequently,234,Research & Development,10,2,Life Sciences,1,902,3,Male,52,4,5,Sales Representative,2,Single,11537,6463,0,Y,Yes,16,4,4,80,3,13,5,2,4,10,4,10
32,Yes,Non-Travel,652,Human Resources,7,1,Life Sciences,1,559,4,Male,64,3,1,Research Scientist,1,Divorced,6483,11218,1,Y,Yes,15,3,4,80,3,11,5,4,8,4,1,0
31,No,Travel_Rarely,1446,Research & Development,8,5,Other,1,1596,4,Female,67,1,1,Healthcare Representative,4,Divorced,7372,18109,4,Y,No,15,3,4,80,0,10,4,3,6,4,7,6
29,Yes,Travel_Rarely,1461,Research & Development,20,3,Technical Degree,1,1790,2,Male,72,2,2,Manufacturing Director,1,Divorced,5335,11822,0,Y,No,14,3,4,80,3,0,0,3,11,3,3,1
37,Yes,Travel_Frequently,206,Human Resources,17,4,Human Resources,1,156,1,Male,106,4,4,Healthcare Representative,2,Single,9185,2412,1,Y,No,15,4,3,80,1,7,5,1,12,2,10,5
29,Yes,Travel_Frequently,345,Research & Development,17,5,Medical,1,1522,4,Female,80,4,4,Human Resources,4,Single,3320,10948,0,Y,No,25,3,4,80,0,25,4,3,5,6,7,0
39,Yes,Non-Travel,693,Human Resources,10,5,Marketing,1,529,1,Male,55,2,1,Manufacturing Director,1,Divorced,11181,6695,1,Y,Yes,16,4,2,80,3,11,6,3,8,7,3,6
36,No,Travel_Frequently,1162,Research & Development,16,1,Other,1,872,3,Female,65,2,1,Research Director,4,Divorced,5311,16214,0,Y,No,17,4,2,80,0,8,1,4,0,0,3,5
34,No,Travel_Frequently,65,Human Resources,2,2,Medical,1,1044,3,Female,96,1,3,Research Director,2,Married,4526,16582,2,Y,Yes,16,3,4,80,3,11,4,3,8,7,4,7
28,Yes,Travel_Rarely,780,Human Resources,13,1,Technical Degree,1,2118,4,Male,81,1,2,Research Scientist,1,Divorced,6605,2506,0,Y,No,14,3,2,80,0,14,2,3,13,10,7,6
31,No,Travel_Frequently,611,Sales,7,2,Medical,1,420,3,Female,96,2,5,Manager,2,Divorced,3719,19715,2,Y,No,19,3,1,80,2,16,5,2,1,0,0,4
43,No,Travel_Frequently,1337,Human Resources,0,2,Life Sciences,1,1527,2,Female,56,2,5,Healthcare Representative,1,Married,8050,6396,2,Y,Yes,14,3,3,80,1,9,5,2,11,7,6,6
41,Yes,Travel_Rarely,125,Human Resources,0,5,Life Sciences,1,319,4,Female,51,2,4,Research Scientist,3,Divorced,3973,25411,6,Y,No,19,3,3,80,3,14,1,2,4,10,3,2
27,No,Travel_Rarely,839,Research & Development,3,2,Other,1,277,4,Male,51,2,2,Manufacturing Director,3,Divorced,8708,13965,3,Y,Yes,13,4,4,80,2,24,6,2,3,6,5,6
37,Yes,Non-Travel,643,Human Resources,12,4,Technical Degree,1,1042,4,Female,57,4,4,Sales Representative,3,Divorced,12227,5441,0,Y,Yes,11,4,1,80,0,19,3,2,15,3,0,2
43,Yes,Travel_Frequently,1395,Sales,3,4,Technical Degree,1,1037,3,Female,44,1,5,Sales Executive,3,Married,3116,6184,0,Y,No,16,3,4,80,2,29,4,4,6,7,0,6
21,No,Travel_Rarely,1043,Research & Development,4,4,Medical,1,0,3,Female,71,2,1,Human Resources,3,Single,5888,16790,2,Y,Yes,11,3,4,80,1,6,3,3,12,1,3,3
41,No,Non-Travel,566,Research & Development,15,5,Other,1,1722,4,Male,72,2,2,Sales Executive,2,Divorced,8674,11527,0,Y,Yes,17,3,2,80,3,24,4,1,0,3,5,5
30,No,Non-Travel,1146,Sales,4,1,Technical Degree,1,0,1,Female,93,4,2,Healthcare Representative,3,Married,4450,13625,0,Y,No,10,4,3,80,3,5,1,4,3,1,0,3
42,Yes,Travel_Frequently,645,Research & Development,19,3,Human Resources,1,937,3,Male,30,3,3,Sales Representative,2,Divorced,8688,25792,6,Y,Yes,14,4,1,80,0,14,3,1,11,0,0,3
29,Yes,Travel_Frequently,1205,Research & Development,18,2,Human Resources,1,1824,3,Female,46,2,1,Research Director,3,Married,9117,9336,4,Y,Yes,9,4,2,80,1,16,0,2,7,4,0,3
20,No,Non-Travel,706,Research & Development,9,3,Life Sciences,1,2354,4,Male,82,4,1,Research Scientist,4,Divorced,11602,14739,3,Y,No,25,4,3,80,2,7,1,3,5,5,3,0
22,No,Travel_Rarely,1228,Research & Development,15,1,Medical,1,806,1,Male,69,4,4,Manufacturing Director,3,Married,3649,24419,1,Y,Yes,9,3,3,80,0,11,6,2,10,6,8,7
37,No,Non-Travel,978,Sales,14,1,Marketing,1,162,4,Male,66,3,2,Research Scientist,4,Single,2064,16238,3,Y,No,15,4,4,80,3,18,4,4,1,0,1,4
39,No,Travel_Frequently,2118,Sales,7,5,Life Sciences,1,1801,3,Female,91,1,4,Manufacturing Director,2,Single,5054,2877,0,Y,Yes,19,4,1,80,2,5,2,1,14,4,4,0
28,Yes,Travel_Rarely,781,Research & Development,16,4,Other,1,1545,4,Female,45,1,1,Manager,3,Single,1946,17910,3,Y,No,19,3,4,80,0,24,6,3,5,4,2,2
42,No,Travel_Rarely,956,Research & Development,17,4,Technical Degree,1,730,4,Female,51,1,3,Manager,1,Divorced,9160,6035,0,Y,No,18,3,2,80,2,0,6,4,2,0,3,1
21,Yes,Non-Travel,609,Sales,1,1,Life Sciences,1,654,4,Male,48,2,2,Research Scientist,2,Married,1033,24326,6,Y,No,14,4,4,80,2,26,2,4,2,2,0,5
36,Yes,Travel_Frequently,803,Sales,10,5,Marketing,1,592,1,Female,24,1,1,Manufacturing Director,3,Divorced,17486,8456,0,Y,No,20,3,4,80,0,19,2,3,6,6,4,3
25,No,Non-Travel,0,Sales,10,5,Marketing,1,817,4,Female,68,2,3,Manufacturing Director,2,Divorced,12604,35449,5,Y,No,18,3,3,80,2,10,4,3,4,4,1,7
30,No,Non-Travel,990,Research & Development,16,2,Human Resources,1,1215,3,Male,55,2,5,Sales Executive,1,Married,6562,24757,2,Y,Yes,15,3,3,80,2,8,6,4,10,4,7,0
37,No,Non-Travel,1344,Research & Development,5,4,Other,1,684,4,Female,50,4,1,Research Scientist,3,Divorced,10586,8642,1,Y,No,16,4,2,80,1,7,5,1,6,7,0,5
29,Yes,Travel_Rarely,962,Human Resources,4,1,Life Sciences,1,760,1,Female,47,1,5,Laboratory Technician,1,Married,0,14455,3,Y,No,14,4,3,80,1,10,1,1,4,12,5,5
33,No,Travel_Rarely,272,Sales,10,3,Medical,1,1410,2,Male,65,1,4,Healthcare Representative,3,Married,18382,19677,4,Y,Yes,11,3,3,80,3,10,1,4,9,3,8,2
46,No,Travel_Frequently,478,Research & Development,18,4,Life Sciences,1,132,1,Male,49,1,5,Research Director,4,Single,3724,19891,6,Y,No,19,3,3,80,1,21,3,4,3,5,6,5
31,Yes,Travel_Frequently,0,Sales,0,2,Human Resources,1,798,4,Female,70,2,1,Manager,2,Single,5935,17461,3,Y,Yes,20,4,4,80,0,26,1,2,10,0,0,3
44,No,Non-Travel,1197,Research & Development,0,5,Marketing,1,15,2,Male,75,2,5,Laboratory Technician,1,Single,0,23225,0,Y,Yes,11,4,1,80,2,12,6,2,9,12,0,8
26,Yes,Non-Travel,396,Sales,4,1,Other,1,1090,4,Female,59,1,2,Manager,2,Married,8792,13437,2,Y,No,14,3,2,80,3,4,1,1,8,2,3,4
41,No,Non-Travel,790,Research & Development,6,4,Other,1,0,1,Female,58,2,1,Sales Representative,1,Single,1294,11702,7,Y,Yes,14,3,4,80,1,7,6,2,4,0,2,8
50,Yes,Travel_Frequently,740,Human Resources,0,3,Medical,1,1560,2,Female,69,2,3,Manager,2,Married,6981,11844,6,Y,Yes,15,4,2,80,2,9,3,1,3,6,3,7
14,No,Travel_Rarely,1402,Human Resources,21,2,Other,1,233,2,Female,65,3,5,Manager,2,Divorced,3940,20422,4,Y,Yes,15,3,4,80,0,3,1,3,11,0,6,0
29,No,Travel_Rarely,836,Sales,8,2,Human Resources,1,0,4,Female,92,3,2,Sales Executive,2,Single,1428,16912,4,Y,No,18,4,2,80,2,2,1,2,10,8,2,3
42,Yes,Non-Travel,1128,Research & Development,6,4,Human Resources,1,805,4,Male,72,1,4,Laboratory Technician,4,Married,2716,16386,4,Y,Yes,12,3,3,80,0,27,0,1,0,6,0,7
35,Yes,Non-Travel,1022,Research & Development,22,3,Human Resources,1,2054,1,Male,88,1,4,Sales Representative,3,Married,7565,19973,5,Y,No,12,4,2,80,2,13,4,1,4,0,2,4
40,No,Non-Travel,1351,Sales,15,2,Other,1,1453,4,Female,78,3,5,Manufacturing Director,4,Married,469,0,1,Y,No,19,3,1,80,3,4,3,4,15,6,7,4
31,Yes,Non-Travel,705,Research & Development,4,1,Other,1,0,2,Male,39,2,4,Manufacturing Director,2,Married,2977,16520,0,Y,Yes,13,4,2,80,3,17,0,1,13,3,2,4
37,Yes,Travel_Frequently,1556,Sales,10,2,Human Resources,1,216,3,Male,54,2,3,Sales Representative,1,Single,9625,15868,2,Y,No,10,3,1,80,1,2,5,2,0,5,9,6
35,Yes,Travel_Rarely,1,Research & Development,8,3,Other,1,786,3,Female,64,4,1,Human Resources,2,Single,18755,26191,0,Y,Yes,13,3,2,80,1,2,3,4,7,0,5,2
47,Yes,Non-Travel,1148,Sales,20,5,Other,1,2372,1,Male,83,1,2,Research Scientist,3,Single,8751,3432,0,Y,Yes,14,3,3,80,2,5,6,4,9,0,4,3
39,No,Travel_Frequently,452,Research & Development,7,5,Marketing,1,459,4,Male,105,1,5,Human Resources,4,Married,2184,25396,0,Y,No,20,3,2,80,2,24,4,2,13,5,0,7
40,No,Non-Travel,603,Sales,0,4,Life Sciences,1,464,1,Female,56,1,4,Laboratory Technician,3,Divorced,4774,14849,8,Y,No,18,4,4,80,1,9,1,3,7,11,1,4
33,Yes,Non-Travel,1032,Research & Development,0,3,Technical Degree,1,1944,3,Female,67,4,1,Manager,1,Married,6651,17793,3,Y,No,19,3,3,80,1,0,6,2,9,1,3,3
32,Yes,Travel_Rarely,1029,Human Resources,21,2,Other,1,1142,3,Female,82,4,3,Manufacturing Director,3,Divorced,4857,26241,3,Y,Yes,18,4,3,80,2,20,1,2,12,1,2,4
32,Yes,Non-Travel,1047,Research & Development,2,2,Technical Degree,1,1658,4,Female,64,2,4,Sales Executive,4,Single,10754,18304,0,Y,Yes,18,4,4,80,2,8,0,4,13,3,6,5
40,Yes,Travel_Rarely,243,Sales,14,5,Technical Degree,1,587,2,Female,99,3,4,Human Resources,1,Married,7526,17162,0,Y,Yes,12,3,3,80,2,0,0,2,5,0,2,4
33,No,Travel_Rarely,1387,Human Resources,9,5,Marketing,1,963,4,Female,38,3,2,Manager,3,Married,10777,16037,0,Y,No,14,4,3,80,3,8,5,3,7,6,0,4
39,No,Travel_Rarely,439,Research & Development,5,1,Other,1,1816,3,Female,79,3,3,Research Director,4,Single,5022,10871,6,Y,Yes,11,3,4,80,0,15,5,3,2,7,3,0
55,Yes,Travel_Frequently,492,Human Resources,7,5,Human Resources,1,937,2,Male,79,2,3,Research Scientist,4,Married,12743,14110,3,Y,Yes,14,4,3,80,0,14,4,3,5,5,1,4
44,Yes,Travel_Frequently,1059,Research & Development,22,1,Technical Degree,1,1700,1,Female,89,3,5,Sales Representative,2,Divorced,5719,9220,4,Y,Yes,17,3,3,80,1,25,1,4,4,3,4,3
33,Yes,Travel_Rarely,686,Human Resources,0,2,Other,1,1258,3,Male,67,4,2,Manager,3,Divorced,1930,13995,4,Y,Yes,15,3,3,80,3,4,6,2,5,0,0,7
47,No,Non-Travel,926,Sales,6,1,Medical,1,398,1,Male,84,4,5,Research Scientist,1,Divorced,16753,0,1,Y,No,20,4,3,80,2,11,2,1,6,11,8,3
33,Yes,Travel_Rarely,0,Research & Development,16,1,Human Resources,1,1015,2,Female,60,1,2,Research Scientist,2,Married,0,17366,6,Y,Yes,11,4,2,80,2,5,6,2,11,1,0,9
18,No,Non-Travel,917,Research & Development,0,4,Medical,1,1615,1,Male,49,3,3,Manufacturing Director,3,Married,3024,13446,1,Y,No,17,3,3,80,1,0,5,3,9,1,1,6
27,Yes,Travel_Rarely,890,Sales,19,5,Medical,1,1427,3,Male,46,4,2,Manufacturing Director,3,Divorced,3550,11920,6,Y,Yes,10,4,3,80,1,18,1,2,0,0,2,1
19,No,Non-Travel,596,Human Resources,16,1,Technical Degree,1,1000,4,Male,36,1,2,Laboratory Technician,1,Married,18311,15877,3,Y,Yes,15,3,3,80,3,14,6,4,10,0,0,0
33,Yes,Travel_Frequently,0,Sales,11,2,Medical,1,0,1,Female,56,3,2,Research Director,2,Divorced,15009,4109,0,Y,Yes,17,3,2,80,0,13,6,2,3,5,0,3
37,No,Non-Travel,716,Sales,5,3,Marketing,1,0,3,Male,72,3,1,Sales Representative,2,Single,13536,28045,0,Y,No,14,4,1,80,0,14,5,4,0,2,8,4
52,Yes,Travel_Rarely,787,Human Resources,0,1,Marketing,1,71,3,Male,61,4,1,Research Scientist,1,Divorced,4946,13581,0,Y,No,17,3,3,80,2,5,6,1,0,1,4,0
39,Yes,Travel_Frequently,654,Sales,14,5,Technical Degree,1,717,2,Female,69,1,3,Laboratory Technician,2,Single,17925,13275,5,Y,No,11,4,1,80,1,3,6,1,8,1,0,3
34,Yes,Non-Travel,61,Research & Development,31,4,Other,1,797,3,Male,90,1,2,Human Resources,4,Single,8237,7441,2,Y,Yes,9,3,1,80,3,11,3,4,13,2,0,2
44,No,Non-Travel,1445,Research & Development,10,2,Life Sciences,1,136,4,Male,55,4,3,Healthcare Representative,1,Single,11103,14483,0,Y,Yes,17,3,4,80,2,20,0,2,5,1,0,4
16,Yes,Non-Travel,544,Research & Development,0,4,Other,1,1640,4,Male,113,4,1,Research Scientist,3,Divorced,7348,24185,3,Y,No,21,3,4,80,0,23,1,3,12,9,2,11
39,No,Non-Travel,712,Sales,12,3,Other,1,264,1,Male,81,4,2,Laboratory Technician,1,Divorced,6270,21686,1,Y,Yes,11,4,1,80,0,17,6,4,7,2,7,0
43,No,Non-Travel,0,Research & Development,16,1,Other,1,199,1,Male,61,3,5,Research Director,4,Married,5317,20394,0,Y,Yes,19,3,2,80,3,11,5,2,0,4,1,7
23,Yes,Travel_Frequently,1446,Research & Development,1,1,Other,1,1077,1,Female,61,4,1,Manufacturing Director,1,Married,5515,18202,6,Y,No,15,3,3,80,2,13,0,2,10,4,1,5
47,Yes,Travel_Frequently,614,Research & Development,3,5,Human Resources,1,1611,1,Male,45,4,1,Research Scientist,3,Single,9367,11761,2,Y,Yes,10,4,3,80,3,11,6,2,3,4,5,2
40,Yes,Travel_Frequently,842,Research & Development,3,1,Life Sciences,1,2261,4,Female,65,2,1,Research Scientist,3,Divorced,8231,3991,1,Y,Yes,11,3,3,80,2,3,6,3,2,2,3,4
33,No,Travel_Frequently,1254,Research & Development,4,2,Human Resources,1,1375,2,Male,21,4,2,Manager,1,Married,6354,12882,1,Y,Yes,15,4,4,80,0,11,2,3,10,2,2,7
42,Yes,Travel_Rarely,529,Research & Development,7,3,Medical,1,1975,1,Female,91,4,4,Research Director,1,Married,13609,12634,0,Y,No,13,4,4,80,1,0,5,3,7,6,4,4
57,No,Travel_Frequently,1191,Sales,2,4,Other,1,295,2,Female,8,3,5,Sales Representative,4,Married,0,21778,0,Y,Yes,10,4,3,80,1,10,1,4,6,5,0,0
38,No,Non-Travel,0,Research & Development,0,3,Marketing,1,2325,3,Female,66,1,5,Manufacturing Director,4,Divorced,8903,16515,5,Y,No,9,3,1,80,0,24,3,4,7,1,4,5
39,Yes,Non-Travel,1024,Research & Development,10,1,Technical Degree,1,0,3,Male,42,3,3,Research Scientist,3,Married,9882,25789,1,Y,Yes,12,4,4,80,1,17,0,3,1,0,6,6
32,Yes,Travel_Frequently,1436,Human Resources,7,4,Technical Degree,1,721,1,Male,51,2,2,Human Resources,2,Single,11902,22836,2,Y,No,15,3,3,80,1,4,0,4,17,2,0,2
29,Yes,Non-Travel,568,Sales,5,5,Human Resources,1,1362,3,Male,54,4,1,Manufacturing Director,2,Divorced,6197,11063,0,Y,No,15,4,1,80,2,10,3,3,8,0,1,7
44,Yes,Travel_Frequently,1253,Sales,9,3,Human Resources,1,58,2,Male,105,4,4,Human Resources,2,Married,7481,1535,0,Y,No,13,3,3,80,3,4,1,4,7,0,0,7
29,Yes,Non-Travel,1542,Sales,0,4,Marketing,1,466,2,Male,43,4,2,Healthcare Representative,2,Married,11144,24175,4,Y,No,15,4,4,80,2,10,4,2,6,0,1,8
37,Yes,Travel_Rarely,699,Sales,11,4,Other,1,371,3,Female,84,4,2,Sales Representative,3,Divorced,13523,23988,3,Y,Yes,19,4,2,80,3,19,2,3,0,8,0,7
32,No,Travel_Rarely,666,Research & Development,5,4,Life Sciences,1,838,1,Female,89,4,4,Healthcare Representative,2,Married,5088,4588,7,Y,No,16,4,2,80,3,16,4,4,2,8,8,13
41,No,Travel_Frequently,440,Research & Development,11,2,Medical,1,1880,2,Female,18,4,1,Research Scientist,2,Married,7759,25055,6,Y,Yes,14,3,4,80,1,30,6,2,0,6,1,8
39,No,Travel_Frequently,596,Human Resources,12,3,Technical Degree,1,1034,2,Male,53,2,2,Manager,1,Single,14405,17032,2,Y,Yes,18,4,1,80,3,20,3,2,0,3,3,4
46,Yes,Travel_Frequently,473,Human Resources,18,4,Medical,1,746,4,Male,96,4,5,Sales Representative,2,Divorced,0,15456,3,Y,No,11,3,3,80,3,12,2,4,0,1,6,6
32,No,Non-Travel,439,Sales,10,3,Life Sciences,1,0,1,Female,39,4,5,Manager,1,Married,3254,25806,1,Y,Yes,14,3,4,80,0,16,1,2,3,0,0,4
34,No,Travel_Frequently,1286,Human Resources,17,4,Human Resources,1,1305,4,Male,90,4,4,Laboratory Technician,3,Divorced,13404,23884,7,Y,Yes,14,3,1,80,3,9,5,1,7,7,2,3
27,No,Travel_Rarely,483,Human Resources,6,5,Technical Degree,1,1500,3,Male,65,2,1,Research Director,1,Divorced,11646,18949,5,Y,Yes,10,3,3,80,0,2,5,3,0,7,0,0
32,No,Non-Travel,906,Sales,6,5,Medical,1,1,3,Female,64,4,4,Laboratory Technician,4,Single,8962,17681,3,Y,Yes,13,3,3,80,2,21,4,3,11,6,0,3
40,No,Travel_Frequently,817,Sales,8,5,Human Resources,1,984,4,Female,67,2,2,Healthcare Representative,1,Single,4390,18700,3,Y,No,7,3,4,80,1,19,1,2,8,0,0,7
43,Yes,Non-Travel,1406,Human Resources,15,1,Life Sciences,1,1141,1,Male,72,3,5,Human Resources,2,Divorced,2351,11465,6,Y,Yes,22,4,3,80,3,9,2,4,5,3,0,1
28,Yes,Non-Travel,599,Research & Development,14,4,Medical,1,1605,2,Male,46,4,3,Healthcare Representative,1,Single,3719,13920,4,Y,Yes,11,4,2,80,0,13,4,1,20,3,0,5
44,No,Travel_Frequently,956,Human Resources,10,1,Other,1,588,3,Female,60,1,4,Sales Representative,1,Single,13790,7890,6,Y,Yes,21,3,2,80,2,20,3,4,5,0,1,2
49,No,Non-Travel,1121,Human Resources,0,3,Human Resources,1,497,1,Male,73,2,3,Sales Representative,3,Married,3544,11942,0,Y,Yes,15,3,3,80,2,17,4,3,11,9,5,4
40,No,Travel_Rarely,1403,Research & Development,14,1,Life Sciences,1,750,1,Female,69,3,3,Healthcare Representative,3,Single,6980,11703,3,Y,Yes,17,4,4,80,2,0,1,2,8,0,4,4
54,Yes,Travel_Rarely,593,Research & Development,2,3,Medical,1,1798,3,Female,72,2,5,Research Scientist,2,Single,2954,9791,1,Y,No,13,4,3,80,0,13,6,1,15,1,11,5
29,Yes,Non-Travel,553,Sales,1,3,Other,1,1653,3,Female,51,2,4,Healthcare Representative,4,Married,10470,15286,7,Y,Yes,15,3,4,80,0,9,1,2,13,0,3,12
25,No,Travel_Frequently,374,Sales,0,3,Other,1,1012,1,Male,78,3,3,Sales Representative,4,Married,3966,12007,6,Y,No,17,4,4,80,1,19,5,1,5,3,4,2
20,Yes,Non-Travel,1704,Human Resources,8,1,Life Sciences,1,1638,2,Female,68,4,2,Sales Representative,1,Divorced,6043,17887,2,Y,Yes,17,3,2,80,3,19,3,2,5,3,6,4
50,Yes,Travel_Rarely,1361,Research & Development,19,4,Marketing,1,0,4,Female,33,4,1,Manufacturing Director,4,Single,0,2765,6,Y,No,18,4,2,80,2,21,5,4,0,7,0,3
42,No,Non-Travel,785,Sales,1,1,Technical Degree,1,1501,3,Male,55,2,1,Sales Executive,3,Married,0,13506,7,Y,Yes,13,4,1,80,1,2,2,3,7,0,6,0
36,Yes,Non-Travel,1581,Human Resources,22,4,Life Sciences,1,351,4,Female,47,3,5,Manager,2,Single,6539,15249,2,Y,Yes,13,4,4,80,0,5,2,2,11,0,0,7
39,Yes,Travel_Rarely,761,Research & Development,16,4,Other,1,2088,1,Male,47,4,4,Laboratory Technician,2,Divorced,264,12102,8,Y,No,9,4,3,80,1,19,0,2,6,4,3,1
26,No,Non-Travel,1094,Human Resources,0,3,Other,1,384,4,Male,56,2,4,Healthcare Representative,3,Single,16413,13086,2,Y,No,17,4,4,80,2,6,1,1,15,0,5,9
59,Yes,Non-Travel,806,Sales,6,1,Life Sciences,1,511,2,Male,78,1,1,Manufacturing Director,2,Single,0,3029,2,Y,No,19,3,2,80,2,0,3,4,7,9,0,1
38,Yes,Travel_Frequently,963,Sales,0,4,Marketing,1,1363,1,Female,53,3,2,Research Scientist,1,Single,2735,16850,4,Y,Yes,21,3,4,80,1,15,3,4,14,0,1,5
37,No,Travel_Frequently,920,Research & Development,14,5,Technical Degree,1,1421,2,Female,70,1,1,Sales Representative,2,Married,6581,18922,1,Y,No,16,4,1,80,2,7,5,1,6,10,2,10
43,Yes,Travel_Rarely,631,Human Resources,1,4,Medical,1,756,1,Male,67,1,1,Healthcare Representative,4,Married,4783,17825,2,Y,No,12,3,3,80,0,25,4,4,0,1,0,5
41,Yes,Travel_Rarely,1243,Research & Development,0,5,Life Sciences,1,1248,2,Male,50,2,4,Sales Representative,2,Divorced,1304,21706,6,Y,No,8,3,4,80,2,13,4,3,3,0,3,2
38,No,Travel_Rarely,1091,Sales,6,1,Technical Degree,1,1323,1,Male,58,3,3,Human Resources,2,Single,1993,15747,2,Y,Yes,19,4,3,80,3,12,5,2,6,6,7,1
29,No,Travel_Frequently,1217,Sales,18,1,Technical Degree,1,1261,2,Female,83,4,2,Manufacturing Director,3,Divorced,1838,17720,0,Y,Yes,8,3,3,80,3,8,6,1,2,6,0,0
41,No,Travel_Rarely,931,Human Resources,7,1,Human Resources,1,781,1,Male,68,4,4,Healthcare Representative,3,Divorced,5153,15424,3,Y,Yes,13,3,2,80,2,23,4,4,0,6,6,2
54,Yes,Travel_Rarely,436,Human Resources,12,4,Other,1,1329,2,Male,77,2,1,Human Resources,4,Married,15692,19206,0,Y,No,14,4,4,80,1,14,3,3,0,4,3,0
